   Date      Prec    AWRI     EDI
1980-12-27    0.0   163.6   -0.80
1980-12-28    0.0   161.8   -0.81
1980-12-29    0.0   160.2   -0.81
1980-12-30    0.0   158.6   -0.83
1980-12-31    0.0   157.0   -0.84
1981-01-01   12.5   168.0   -0.69
1981-01-02    0.1   164.7   -0.73
1981-01-03    0.0   162.2   -0.76
1981-01-04    0.0   160.2   -0.78
1981-01-05    0.0   158.3   -0.79
1981-01-06    0.0   156.5   -0.80
1981-01-07    0.0   154.8   -0.83
1981-01-08    0.0   153.2   -0.83
1981-01-09    0.0   151.7   -0.84
1981-01-10    0.0   150.1   -0.85
1981-01-11    0.0   148.7   -0.88
1981-01-12    0.0   147.2   -0.88
1981-01-13    0.0   145.8   -0.89
1981-01-14    0.0   144.4   -0.89
1981-01-15    5.4   148.5   -0.81
1981-01-16    0.0   146.3   -0.84
1981-01-17    0.0   144.5   -0.84
1981-01-18    0.0   143.0   -0.85
1981-01-19    0.0   141.5   -0.86
1981-01-20    0.0   140.0   -0.88
1981-01-21    0.0   138.6   -0.89
1981-01-22    0.0   137.3   -0.90
1981-01-23    0.5   136.4   -0.90
1981-01-24    2.5   137.6   -0.85
1981-01-25    0.0   135.9   -0.85
1981-01-26    0.0   134.4   -0.86
1981-01-27    0.0   133.0   -0.87
1981-01-28    0.0   131.7   -0.87
1981-01-29    0.0   130.4   -0.88
1981-01-30    0.0   129.1   -0.89
1981-01-31    0.0   127.8   -0.89
1981-02-01    0.0   126.6   -0.89
1981-02-02    0.0   125.4   -0.90
1981-02-03    0.0   124.2   -0.90
1981-02-04    0.0   123.1   -0.90
1981-02-05    0.0   121.9   -0.90
1981-02-06    0.0   120.8   -0.90
1981-02-07    0.0   119.6   -0.90
1981-02-08    6.7   125.2   -0.79
1981-02-09    0.0   123.1   -0.83
1981-02-10    0.2   121.7   -0.84
1981-02-11    0.0   120.2   -0.86
1981-02-12    0.0   118.8   -0.86
1981-02-13    0.0   117.6   -0.90
1981-02-14    0.0   116.3   -0.91
1981-02-15    0.0   115.1   -0.92
1981-02-16    0.0   114.0   -0.94
1981-02-17    0.0   112.8   -0.94
1981-02-18    0.0   111.7   -0.95
1981-02-19    0.0   110.6   -0.95
1981-02-20    2.5   112.0   -0.91
1981-02-21    0.0   110.5   -0.90
1981-02-22    0.0   109.2   -0.92
1981-02-23    0.4   108.4   -0.93
1981-02-24    2.2   109.4   -0.90
1981-02-25    0.0   108.0   -0.96
1981-02-26    0.0   106.7   -0.97
1981-02-27    0.0   105.5   -0.97
1981-02-28    0.0   104.3   -1.02
1981-03-01    0.0   103.2   -1.03
1981-03-02    0.0   102.1   -1.08
1981-03-03    0.0   101.1   -1.21
1981-03-04    0.0   100.0   -1.21
1981-03-05    0.0    99.0   -1.21
1981-03-06    0.0    97.9   -1.22
1981-03-07    0.0    96.9   -1.25
1981-03-08    0.0    95.9   -1.18
1981-03-09    0.7    95.6   -1.19
1981-03-10    0.0    94.6   -1.19
1981-03-11    0.0    93.5   -1.20
1981-03-12    0.0    92.5   -1.20
1981-03-13    0.6    92.2   -1.21
1981-03-14   14.6   105.7   -0.92
1981-03-15    0.0   102.5   -0.97
1981-03-16    0.0   100.4   -1.05
1981-03-17    0.0    98.7   -1.06
1981-03-18    0.0    97.2   -1.02
1981-03-19    0.0    95.8   -1.08
1981-03-20    0.0    94.5   -1.08
1981-03-21    0.0    93.3   -1.10
1981-03-22    0.0    92.1   -1.13
1981-03-23    0.0    90.9   -1.19
1981-03-24   27.4   117.2   -0.64
1981-03-25   11.9   123.8   -0.49
1981-03-26    0.2   119.0   -0.55
1981-03-27    0.0   115.6   -0.60
1981-03-28    0.0   112.9   -0.63
1981-03-29    0.0   110.6   -0.68
1981-03-30    0.0   108.5   -0.73
1981-03-31    0.0   106.6   -0.76
1981-04-01    0.5   105.4   -0.79
1981-04-02    0.0   103.7   -0.83
1981-04-03    0.0   102.1   -0.86
1981-04-04    0.0   100.5   -0.86
1981-04-05    1.5   100.6   -0.85
1981-04-06    0.0    99.0   -0.91
1981-04-07    0.0    97.6   -0.91
1981-04-08    0.0    96.2   -0.91
1981-04-09    1.8    96.7   -0.89
1981-04-10    2.4    97.6   -0.87
1981-04-11    0.0    95.9   -0.91
1981-04-12    0.0    94.4   -0.95
1981-04-13    0.0    93.1   -0.94
1981-04-14    0.0    91.9   -0.97
1981-04-15    0.0    90.6   -0.99
1981-04-16    9.2    98.7   -0.83
1981-04-17    0.0    96.1   -0.86
1981-04-18    0.0    94.3   -0.92
1981-04-19   11.5   104.2   -0.74
1981-04-20    0.0   101.1   -0.80
1981-04-21    0.0    98.9   -0.88
1981-04-22    0.0    97.1   -0.96
1981-04-23    0.0    95.4   -0.97
1981-04-24    0.7    94.6   -0.97
1981-04-25    0.0    93.1   -0.99
1981-04-26    0.0    91.7   -1.05
1981-04-27    0.0    90.4   -1.05
1981-04-28    0.0    89.1   -1.09
1981-04-29   27.8   115.7   -0.61
1981-04-30    0.0   110.3   -0.70
1981-05-01    0.0   107.0   -0.74
1981-05-02    2.6   107.1   -0.73
1981-05-03    0.0   104.5   -0.76
1981-05-04    0.0   102.4   -0.78
1981-05-05    0.0   100.5   -0.83
1981-05-06    0.0    98.8   -0.98
1981-05-07    0.0    97.2   -1.09
1981-05-08    0.0    95.6   -1.10
1981-05-09   13.4   107.6   -0.86
1981-05-10   38.2   142.3    0.22
1981-05-11    2.9   137.0    0.07
1981-05-12    0.0   131.6   -0.18
1981-05-13    0.0   127.6   -0.41
1981-05-14    0.0   124.4   -0.46
1981-05-15    0.2   121.8   -0.49
1981-05-16   13.5   132.7   -0.21
1981-05-17    0.0   128.4   -0.32
1981-05-18    0.1   125.3   -0.49
1981-05-19    0.1   122.7   -0.57
1981-05-20    0.0   120.2   -0.62
1981-05-21    0.0   118.0   -0.66
1981-05-22    0.0   116.0   -0.77
1981-05-23    0.0   114.0   -0.78
1981-05-24    0.0   112.2   -0.84
1981-05-25    0.0   110.4   -0.93
1981-05-26    0.0   108.7   -0.97
1981-05-27    0.0   107.1   -1.02
1981-05-28    8.0   113.6   -0.83
1981-05-29    0.0   110.8   -0.86
1981-05-30    0.6   109.4   -0.84
1981-05-31    1.2   108.6   -0.83
1981-06-01    0.0   106.7   -0.91
1981-06-02    0.0   105.0   -0.92
1981-06-03    0.0   103.4   -0.97
1981-06-04    0.0   101.9   -1.02
1981-06-05    0.0   100.4   -1.11
1981-06-06    0.1    99.1   -1.14
1981-06-07    0.0    97.7   -1.10
1981-06-08    0.0    96.4   -1.15
1981-06-09    0.4    95.5   -1.16
1981-06-10    7.5   101.7   -1.14
1981-06-11    2.0   101.3   -1.12
1981-06-12    0.0    99.1   -1.17
1981-06-13    0.0    97.4   -1.12
1981-06-14    0.0    95.8   -1.15
1981-06-15    0.0    94.4   -1.18
1981-06-16    0.0    93.0   -1.31
1981-06-17    0.0    91.7   -1.36
1981-06-18    0.0    90.4   -1.47
1981-06-19    3.6    92.8   -1.26
1981-06-20    0.2    91.2   -1.29
1981-06-21   41.2   131.0   -0.48
1981-06-22   49.0   172.3    0.39
1981-06-23    0.0   160.3    0.18
1981-06-24    0.0   153.2    0.00
1981-06-25    0.0   147.9   -0.14
1981-06-26    0.0   143.6   -0.25
1981-06-27    0.8   140.7   -0.32
1981-06-28    0.0   137.4   -0.36
1981-06-29    0.0   134.4   -0.48
1981-06-30    4.3   136.0   -0.50
1981-07-01  137.0   269.8    1.31
1981-07-02   29.7   275.7    1.20
1981-07-03    8.1   266.2    1.14
1981-07-04    5.4   258.8    1.00
1981-07-05   42.3   290.7    1.46
1981-07-06   41.5   317.4    1.79
1981-07-07    0.0   300.8    1.55
1981-07-08    4.0   293.3    1.44
1981-07-09   17.0   300.5    1.25
1981-07-10    0.0   289.7    1.07
1981-07-11   21.2   302.5    1.10
1981-07-12   82.5   374.5    1.49
1981-07-13    1.0   354.6    1.32
1981-07-14    0.0   341.2    1.04
1981-07-15    0.0   330.7    0.76
1981-07-16    0.0   321.8    0.45
1981-07-17    3.2   317.2    0.35
1981-07-18    0.0   309.7    0.30
1981-07-19    0.0   303.1    0.21
1981-07-20    0.0   297.0    0.15
1981-07-21    0.0   291.4    0.11
1981-07-22    0.0   286.2    0.01
1981-07-23    0.0   281.2    0.00
1981-07-24    0.0   276.6   -0.12
1981-07-25    0.0   272.1   -0.20
1981-07-26   35.3   303.2    0.04
1981-07-27   13.0   306.7   -0.07
1981-07-28   11.8   309.9   -0.07
1981-07-29   10.8   312.3   -0.08
1981-07-30    0.0   304.1   -0.11
1981-07-31    0.0   297.6   -0.13
1981-08-01    0.4   292.4   -0.21
1981-08-02    0.2   287.4   -0.31
1981-08-03    5.2   287.8   -0.30
1981-08-04    0.2   282.7   -0.43
1981-08-05    0.0   278.0   -0.45
1981-08-06    0.0   273.7   -0.48
1981-08-07   17.9   287.6   -0.46
1981-08-08   10.4   291.4   -0.41
1981-08-09    0.1   284.8   -0.45
1981-08-10    0.0   279.6   -0.53
1981-08-11    0.0   274.9   -0.58
1981-08-12    0.0   270.7   -0.63
1981-08-13    0.0   266.8   -0.68
1981-08-14    0.0   263.1   -0.69
1981-08-15    0.0   259.6   -0.69
1981-08-16    0.0   256.2   -0.71
1981-08-17   23.8   276.8   -0.58
1981-08-18    2.9   273.0   -0.60
1981-08-19    0.0   267.7   -0.66
1981-08-20   22.7   286.1   -0.62
1981-08-21    0.0   278.8   -0.67
1981-08-22    0.0   273.5   -0.69
1981-08-23    0.0   268.9   -0.71
1981-08-24    0.0   264.9   -0.76
1981-08-25   45.0   306.2   -0.55
1981-08-26    0.4   296.1   -0.62
1981-08-27    0.0   289.3   -0.74
1981-08-28    0.0   283.8   -0.85
1981-08-29    0.0   279.1   -0.88
1981-08-30    0.7   275.4   -0.88
1981-08-31   63.0   334.4   -0.48
1981-09-01   64.4   385.3   -0.17
1981-09-02    6.8   373.7   -0.29
1981-09-03   13.6   374.7   -0.22
1981-09-04    0.0   363.1   -0.28
1981-09-05    0.0   354.2   -0.36
1981-09-06    0.0   346.7   -0.41
1981-09-07    0.0   340.1   -0.43
1981-09-08    5.3   339.4   -0.39
1981-09-09    2.7   335.8   -0.41
1981-09-10    0.0   329.8   -0.44
1981-09-11    0.0   324.5   -0.45
1981-09-12    0.0   319.7   -0.47
1981-09-13    0.0   315.1   -0.50
1981-09-14    0.0   310.8   -0.53
1981-09-15    0.0   306.7   -0.55
1981-09-16    0.0   302.8   -0.58
1981-09-17    0.0   299.0   -0.63
1981-09-18    0.0   295.4   -0.63
1981-09-19    0.0   291.9   -0.67
1981-09-20    0.0   288.5   -0.68
1981-09-21    0.0   285.3   -0.68
1981-09-22    0.0   282.1   -0.68
1981-09-23    0.0   279.0   -0.68
1981-09-24   36.2   312.2   -0.47
1981-09-25    0.0   303.7   -0.51
1981-09-26    0.0   298.0   -0.53
1981-09-27    0.0   293.4   -0.56
1981-09-28    0.0   289.3   -0.57
1981-09-29    0.0   285.5   -0.59
1981-09-30    0.0   281.9   -0.61
1981-10-01    0.0   278.6   -0.62
1981-10-02    0.0   275.4   -0.62
1981-10-03    0.0   272.3   -0.65
1981-10-04    4.0   273.3   -0.62
1981-10-05    4.6   274.4   -0.60
1981-10-06    0.0   270.6   -0.62
1981-10-07    0.0   267.4   -0.63
1981-10-08    0.4   264.7   -0.63
1981-10-09    0.0   261.8   -0.64
1981-10-10    0.0   259.0   -0.66
1981-10-11    0.0   256.3   -0.66
1981-10-12    0.0   253.7   -0.71
1981-10-13    0.0   251.2   -0.72
1981-10-14    0.0   248.7   -0.71
1981-10-15    0.0   246.3   -0.71
1981-10-16    0.0   244.0   -0.74
1981-10-17    2.2   243.9   -0.75
1981-10-18    8.9   250.2   -0.66
1981-10-19    0.0   246.4   -0.71
1981-10-20    0.0   243.4   -0.70
1981-10-21    0.4   241.1   -0.73
1981-10-22    3.6   242.2   -0.70
1981-10-23    0.0   239.2   -0.71
1981-10-24    0.0   236.5   -0.75
1981-10-25    0.0   234.1   -0.75
1981-10-26    0.0   231.8   -0.75
1981-10-27    0.0   229.5   -0.75
1981-10-28    9.4   236.7   -0.67
1981-10-29    0.0   233.2   -0.68
1981-10-30    0.0   230.4   -0.69
1981-10-31    0.6   228.4   -0.73
1981-11-01    0.0   226.0   -0.74
1981-11-02   16.8   240.5   -0.57
1981-11-03    9.2   244.9   -0.51
1981-11-04    0.0   240.1   -0.55
1981-11-05    0.0   236.4   -0.59
1981-11-06    0.0   233.3   -0.61
1981-11-07    0.0   230.4   -0.63
1981-11-08    0.0   227.8   -0.65
1981-11-09    0.0   225.3   -0.68
1981-11-10    4.6   227.5   -0.66
1981-11-11    0.0   224.5   -0.68
1981-11-12    0.0   221.9   -0.70
1981-11-13    0.0   219.6   -0.71
1981-11-14    0.0   217.3   -0.72
1981-11-15   11.7   226.8   -0.61
1981-11-16    0.9   223.8   -0.63
1981-11-17    0.0   220.7   -0.65
1981-11-18    0.0   218.0   -0.67
1981-11-19    0.0   215.6   -0.70
1981-11-20    2.2   215.5   -0.69
1981-11-21    0.0   212.9   -0.70
1981-11-22    0.0   210.6   -0.71
1981-11-23    0.0   208.5   -0.72
1981-11-24    0.0   206.4   -0.73
1981-11-25    0.0   204.4   -0.74
1981-11-26    0.0   202.4   -0.76
1981-11-27    0.0   200.5   -0.77
1981-11-28    0.0   198.7   -0.78
1981-11-29    0.0   196.8   -0.84
1981-11-30    1.3   196.3   -0.83
1981-12-01    0.0   194.4   -0.82
1981-12-02    0.0   192.6   -0.82
1981-12-03    0.0   190.8   -0.82
1981-12-04    3.6   192.7   -0.80
1981-12-05    0.0   190.4   -0.80
1981-12-06    0.0   188.5   -0.83
1981-12-07    0.0   186.7   -0.83
1981-12-08    0.0   185.0   -0.85
1981-12-09    0.0   183.3   -0.85
1981-12-10    0.0   181.6   -0.87
1981-12-11    0.0   180.0   -0.88
1981-12-12    0.0   178.4   -0.88
1981-12-13    0.0   176.9   -0.87
1981-12-14    0.0   175.4   -0.87
1981-12-15    0.0   173.8   -0.88
1981-12-16    0.0   172.4   -0.88
1981-12-17    0.0   170.9   -0.89
1981-12-18    0.0   169.4   -0.90
1981-12-19   10.0   178.0   -0.76
1981-12-20    0.0   175.0   -0.77
1981-12-21    0.0   172.9   -0.78
1981-12-22    0.0   171.0   -0.79
1981-12-23    0.0   169.2   -0.81
1981-12-24    0.0   167.6   -0.81
1981-12-25    0.0   166.0   -0.82
1981-12-26    0.0   164.4   -0.82
1981-12-27    0.0   162.9   -0.83
1981-12-28    0.0   161.4   -0.83
1981-12-29    2.0   162.0   -0.81
1981-12-30    0.0   160.3   -0.83
1981-12-31    0.4   159.1   -0.82
1982-01-01    0.0   157.6   -0.89
1982-01-02    0.0   156.1   -0.90
1982-01-03   12.2   166.9   -0.71
1982-01-04   11.8   175.4   -0.55
1982-01-05    0.0   171.3   -0.60
1982-01-06    0.9   169.3   -0.61
1982-01-07    0.0   166.8   -0.65
1982-01-08    0.7   165.3   -0.65
1982-01-09    0.0   163.2   -0.67
1982-01-10    0.0   161.3   -0.68
1982-01-11    0.0   159.5   -0.71
1982-01-12    0.0   157.8   -0.71
1982-01-13    0.0   156.1   -0.73
1982-01-14    0.0   154.5   -0.73
1982-01-15    0.0   152.9   -0.75
1982-01-16    0.0   151.4   -0.77
1982-01-17    0.0   150.0   -0.77
1982-01-18    0.4   148.9   -0.77
1982-01-19    0.0   147.4   -0.78
1982-01-20    0.0   146.0   -0.79
1982-01-21    0.0   144.6   -0.80
1982-01-22    0.0   143.3   -0.81
1982-01-23    0.0   142.0   -0.82
1982-01-24    0.0   140.6   -0.81
1982-01-25    0.0   139.4   -0.81
1982-01-26    0.0   138.1   -0.81
1982-01-27    0.0   136.8   -0.83
1982-01-28    0.0   135.6   -0.82
1982-01-29    0.0   134.4   -0.83
1982-01-30    0.0   133.1   -0.83
1982-01-31    0.0   131.9   -0.84
1982-02-01    0.0   130.8   -0.84
1982-02-02    0.0   129.6   -0.85
1982-02-03    0.0   128.4   -0.84
1982-02-04    0.0   127.3   -0.84
1982-02-05    0.0   126.1   -0.84
1982-02-06    0.0   125.0   -0.84
1982-02-07    0.0   123.9   -0.84
1982-02-08    0.0   122.8   -0.86
1982-02-09    0.3   122.0   -0.88
1982-02-10    0.0   120.8   -0.88
1982-02-11    0.0   119.7   -0.89
1982-02-12    0.0   118.7   -0.90
1982-02-13    0.0   117.6   -0.93
1982-02-14    0.0   116.5   -0.93
1982-02-15    0.0   115.5   -0.94
1982-02-16    0.0   114.4   -0.96
1982-02-17    0.0   113.4   -0.96
1982-02-18    0.0   112.4   -0.96
1982-02-19    2.6   113.9   -0.92
1982-02-20    0.0   112.5   -0.93
1982-02-21    0.0   111.3   -0.92
1982-02-22    0.0   110.2   -0.93
1982-02-23    0.0   109.1   -0.95
1982-02-24    0.0   108.0   -0.96
1982-02-25    0.0   107.0   -1.01
1982-02-26    0.0   106.0   -1.02
1982-02-27    0.0   105.0   -1.02
1982-02-28    0.0   104.0   -1.06
1982-03-01    0.0   103.0   -1.06
1982-03-02    0.0   102.0   -1.12
1982-03-03    0.0   101.0   -1.24
1982-03-04   16.7   116.8   -0.89
1982-03-05    0.8   114.0   -0.92
1982-03-06    0.0   111.7   -0.95
1982-03-07    0.0   109.8   -0.99
1982-03-08    0.0   108.2   -0.95
1982-03-09    0.0   106.7   -0.99
1982-03-10    0.0   105.4   -1.00
1982-03-11    0.0   104.0   -1.01
1982-03-12    0.0   102.8   -1.02
1982-03-13    0.0   101.6   -1.04
1982-03-14    0.1   100.5   -1.06
1982-03-15   10.1   109.5   -0.86
1982-03-16    2.1   108.9   -0.90
1982-03-17    1.9   108.6   -0.88
1982-03-18    0.0   106.6   -0.86
1982-03-19    0.0   104.9   -0.92
1982-03-20    0.0   103.4   -0.92
1982-03-21    0.0   102.0   -0.95
1982-03-22    0.0   100.6   -0.98
1982-03-23    0.0    99.4   -1.04
1982-03-24    0.0    98.1   -1.09
1982-03-25    0.0    96.9   -1.13
1982-03-26    0.0    95.8   -1.11
1982-03-27    0.0    94.7   -1.10
1982-03-28    0.0    93.6   -1.09
1982-03-29    0.0    92.5   -1.11
1982-03-30   14.3   105.8   -0.86
1982-03-31    0.0   102.5   -0.90
1982-04-01    0.0   100.4   -0.95
1982-04-02    7.6   106.3   -0.83
1982-04-03    0.0   103.6   -0.88
1982-04-04    0.0   101.6   -0.89
1982-04-05    0.0    99.8   -0.92
1982-04-06    0.0    98.3   -0.98
1982-04-07    0.0    96.8   -0.98
1982-04-08    0.0    95.5   -0.98
1982-04-09    0.5    94.7   -0.99
1982-04-10    0.0    93.3   -1.01
1982-04-11    0.0    92.1   -1.03
1982-04-12    0.0    90.9   -1.06
1982-04-13    0.0    89.7   -1.04
1982-04-14    0.0    88.6   -1.08
1982-04-15    0.0    87.5   -1.10
1982-04-16    0.0    86.4   -1.12
1982-04-17    0.0    85.3   -1.12
1982-04-18    0.0    84.3   -1.16
1982-04-19    0.0    83.3   -1.20
1982-04-20    0.0    82.2   -1.22
1982-04-21    0.0    81.3   -1.29
1982-04-22    0.0    80.3   -1.36
1982-04-23    0.0    79.3   -1.36
1982-04-24    0.0    78.4   -1.36
1982-04-25    0.0    77.4   -1.37
1982-04-26    0.0    76.5   -1.41
1982-04-27    0.0    75.6   -1.40
1982-04-28    0.0    74.7   -1.44
1982-04-29    0.0    73.8   -1.52
1982-04-30    0.0    72.9   -1.51
1982-05-01    0.0    72.0   -1.51
1982-05-02    0.0    71.2   -1.51
1982-05-03    4.5    74.8   -1.37
1982-05-04    0.0    73.3   -1.39
1982-05-05    0.0    72.1   -1.44
1982-05-06   14.0    85.1   -1.31
1982-05-07    0.0    81.9   -1.42
1982-05-08    0.0    79.9   -1.45
1982-05-09    2.2    80.4   -1.42
1982-05-10    0.0    78.6   -1.54
1982-05-11    0.0    77.2   -1.63
1982-05-12   27.0   102.9   -1.18
1982-05-13   34.0   131.5   -0.69
1982-05-14    0.0   123.0   -0.82
1982-05-15    0.0   117.8   -0.89
1982-05-16    0.0   114.0   -0.97
1982-05-17    0.0   110.8   -1.01
1982-05-18    0.0   108.1   -1.08
1982-05-19   35.0   140.6   -0.49
1982-05-20    0.0   133.0   -0.61
1982-05-21    0.2   128.5   -0.68
1982-05-22    0.0   124.7   -0.78
1982-05-23    0.0   121.6   -0.81
1982-05-24    0.0   118.8   -0.84
1982-05-25    1.2   117.4   -0.89
1982-05-26    5.9   120.8   -0.80
1982-05-27    0.0   117.6   -0.86
1982-05-28    0.2   115.3   -0.89
1982-05-29    0.0   113.0   -0.90
1982-05-30    2.3   113.1   -0.87
1982-05-31    8.1   118.9   -0.75
1982-06-01    1.0   116.6   -0.79
1982-06-02    0.5   114.4   -0.85
1982-06-03    0.0   112.0   -0.90
1982-06-04    0.0   109.9   -0.95
1982-06-05    0.0   107.9   -1.03
1982-06-06    0.0   106.1   -1.05
1982-06-07    0.0   104.3   -1.05
1982-06-08    0.0   102.7   -1.12
1982-06-09    0.0   101.0   -1.14
1982-06-10    0.0    99.5   -1.25
1982-06-11    0.0    98.0   -1.23
1982-06-12    0.0    96.5   -1.26
1982-06-13    4.1    99.2   -1.16
1982-06-14    0.0    97.1   -1.23
1982-06-15    0.0    95.5   -1.25
1982-06-16    0.0    93.9   -1.33
1982-06-17    0.0    92.5   -1.36
1982-06-18    0.0    91.1   -1.50
1982-06-19    1.8    91.5   -1.35
1982-06-20    0.0    89.9   -1.37
1982-06-21    0.0    88.5   -1.30
1982-06-22    0.0    87.2   -1.35
1982-06-23    0.0    85.9   -1.35
1982-06-24    8.3    93.0   -1.13
1982-06-25    0.0    90.5   -1.12
1982-06-26    0.0    88.7   -1.19
1982-06-27    0.0    87.2   -1.26
1982-06-28    0.0    85.7   -1.30
1982-06-29    0.0    84.4   -1.37
1982-06-30    0.0    83.1   -1.46
1982-07-01    0.0    81.9   -1.54
1982-07-02    0.0    80.7   -1.63
1982-07-03    0.0    79.6   -1.81
1982-07-04    0.0    78.5   -1.74
1982-07-05    0.0    77.5   -1.83
1982-07-06    0.0    76.5   -1.77
1982-07-07    0.0    75.6   -1.75
1982-07-08    0.0    74.6   -1.82
1982-07-09    0.0    73.7   -1.86
1982-07-10    0.8    73.6   -2.01
1982-07-11    7.8    80.4   -2.02
1982-07-12    0.0    78.3   -1.89
1982-07-13    0.0    76.8   -1.86
1982-07-14    0.0    75.6   -1.82
1982-07-15    7.7    82.2   -1.86
1982-07-16   16.7    96.6   -1.58
1982-07-17    0.0    92.5   -1.60
1982-07-18    0.0    89.9   -1.57
1982-07-19    0.0    87.8   -1.79
1982-07-20    0.0    86.0   -1.86
1982-07-21    0.0    84.5   -1.91
1982-07-22    0.0    83.0   -2.03
1982-07-23    0.0    81.7   -2.05
1982-07-24    0.0    80.4   -2.04
1982-07-25    4.6    83.8   -2.00
1982-07-26   25.9   107.9   -1.85
1982-07-27  106.8   209.3   -1.05
1982-07-28   20.6   210.1   -1.06
1982-07-29    4.5   200.7   -1.17
1982-07-30    0.1   190.9   -1.23
1982-07-31    0.0   183.5   -1.27
1982-08-01    0.0   177.5   -1.34
1982-08-02    0.0   172.4   -1.33
1982-08-03    0.0   167.9   -1.36
1982-08-04    0.0   163.9   -1.50
1982-08-05    2.1   162.4   -1.51
1982-08-06    9.1   167.9   -1.45
1982-08-07    0.0   163.2   -1.54
1982-08-08    0.0   159.5   -1.39
1982-08-09    0.0   156.3   -1.48
1982-08-10    0.0   153.3   -1.54
1982-08-11    3.1   153.7   -1.59
1982-08-12    4.1   154.8   -1.62
1982-08-13    8.7   160.2   -1.63
1982-08-14   97.6   253.6   -1.02
1982-08-15   16.2   251.6   -0.99
1982-08-16    0.2   238.9   -1.06
1982-08-17    0.4   230.5   -1.12
1982-08-18    0.0   223.4   -1.17
1982-08-19    0.0   217.5   -1.24
1982-08-20   72.7   285.0   -0.90
1982-08-21   14.4   283.6   -0.91
1982-08-22    0.0   271.6   -0.97
1982-08-23    0.7   263.5   -1.01
1982-08-24    0.0   256.3   -1.07
1982-08-25   13.9   264.0   -1.11
1982-08-26    7.8   264.1   -1.10
1982-08-27    4.2   261.0   -1.18
1982-08-28    0.6   255.1   -1.32
1982-08-29    0.0   249.5   -1.35
1982-08-30    0.0   244.5   -1.35
1982-08-31    0.0   239.9   -1.42
1982-09-01    0.0   235.7   -1.53
1982-09-02    0.0   231.8   -1.65
1982-09-03    0.0   228.2   -1.66
1982-09-04    0.0   224.7   -1.67
1982-09-05    0.0   221.4   -1.60
1982-09-06    0.0   218.2   -1.66
1982-09-07    0.0   215.2   -1.65
1982-09-08    0.0   212.3   -1.66
1982-09-09    0.0   209.5   -1.58
1982-09-10    0.7   207.5   -1.53
1982-09-11    0.0   204.8   -1.39
1982-09-12    0.0   202.2   -1.43
1982-09-13    0.0   199.7   -1.48
1982-09-14    0.0   197.3   -1.53
1982-09-15    0.0   195.0   -1.56
1982-09-16    0.0   192.8   -1.58
1982-09-17    0.0   190.6   -1.65
1982-09-18    0.0   188.4   -1.62
1982-09-19    0.0   186.3   -1.63
1982-09-20    4.1   188.4   -1.58
1982-09-21    0.0   185.8   -1.48
1982-09-22    0.0   183.5   -1.51
1982-09-23    0.0   181.4   -1.52
1982-09-24    0.0   179.4   -1.58
1982-09-25    0.0   177.4   -1.59
1982-09-26    0.0   175.5   -1.62
1982-09-27    0.0   173.7   -1.63
1982-09-28    0.0   171.9   -1.64
1982-09-29    0.0   170.2   -1.65
1982-09-30    0.0   168.5   -1.65
1982-10-01    0.0   166.8   -1.66
1982-10-02    0.0   165.2   -1.66
1982-10-03    0.0   163.5   -1.69
1982-10-04    0.0   162.0   -1.69
1982-10-05    0.0   160.4   -1.72
1982-10-06    0.0   158.9   -1.73
1982-10-07    0.0   157.4   -1.73
1982-10-08    0.0   155.9   -1.74
1982-10-09    0.0   154.5   -1.75
1982-10-10    0.0   153.1   -1.76
1982-10-11    0.0   151.7   -1.77
1982-10-12    0.0   150.3   -1.83
1982-10-13    0.0   148.9   -1.83
1982-10-14    0.0   147.6   -1.82
1982-10-15    0.0   146.3   -1.83
1982-10-16    0.0   144.9   -1.87
1982-10-17    9.8   153.5   -1.83
1982-10-18    0.3   151.0   -1.83
1982-10-19   28.7   177.6   -1.66
1982-10-20    0.0   171.4   -1.68
1982-10-21    0.0   167.6   -1.72
1982-10-22    0.0   164.6   -1.74
1982-10-23    0.0   162.1   -1.75
1982-10-24    0.0   159.8   -1.78
1982-10-25    0.0   157.7   -1.79
1982-10-26    0.0   155.7   -1.79
1982-10-27    0.0   153.9   -1.80
1982-10-28    0.0   152.2   -1.80
1982-10-29    0.0   150.5   -1.81
1982-10-30    0.0   148.9   -1.82
1982-10-31    7.7   155.0   -1.79
1982-11-01    0.0   152.3   -1.80
1982-11-02    0.0   150.3   -1.81
1982-11-03    0.0   148.4   -1.82
1982-11-04    0.2   147.0   -1.86
1982-11-05    0.0   145.3   -1.88
1982-11-06    0.0   143.8   -1.87
1982-11-07    0.0   142.3   -1.88
1982-11-08    0.0   140.9   -1.88
1982-11-09   13.2   152.7   -1.79
1982-11-10   19.5   168.8   -1.67
1982-11-11   26.1   189.6   -1.48
1982-11-12    0.0   182.1   -1.54
1982-11-13    0.0   177.3   -1.59
1982-11-14    9.0   182.6   -1.54
1982-11-15   12.9   190.9   -1.47
1982-11-16    0.0   185.4   -1.51
1982-11-17    0.0   181.5   -1.54
1982-11-18    0.0   178.1   -1.57
1982-11-19    0.1   175.3   -1.59
1982-11-20    0.0   172.6   -1.61
1982-11-21    2.9   173.0   -1.60
1982-11-22    5.0   175.2   -1.56
1982-11-23    0.5   172.6   -1.58
1982-11-24    0.0   169.9   -1.59
1982-11-25    0.0   167.5   -1.61
1982-11-26    0.0   165.3   -1.63
